frame,arousal,valence
0,0.0026619136333465576,-0.14520516991615295
1,-0.00935211032629013,-0.12407128512859344
2,-0.029219336807727814,-0.11220067739486694
3,-0.029485970735549927,-0.031085483729839325
4,0.037768952548503876,-0.04821866750717163
5,0.06448498368263245,-0.0644223541021347
6,-0.05263375863432884,-0.02423546463251114
7,0.05461245775222778,0.021729454398155212
8,0.07408501207828522,-0.06151781231164932
9,0.1337643414735794,-0.020945869386196136
10,0.027649901807308197,-0.06210634857416153
11,-0.17420724034309387,-0.2939109206199646
12,-0.11603180319070816,-0.2585059702396393
13,0.21928811073303223,-0.3316463232040405
14,-0.30081868171691895,-0.23256468772888184
15,-0.2559973895549774,-0.29077598452568054
16,-0.25710999965667725,-0.29747018218040466
17,-0.24310728907585144,-0.27012208104133606
18,-0.21227478981018066,-0.2860619127750397
19,-0.23292531073093414,-0.23322883248329163
20,-0.2609517574310303,-0.272714763879776
21,-0.2700943350791931,-0.21439650654792786
22,-0.2808319330215454,-0.19960078597068787
23,-0.284321129322052,-0.21610769629478455
24,-0.37599411606788635,-0.15430262684822083
25,-0.3520115613937378,-0.15313169360160828
26,-0.2643437087535858,-0.19911545515060425
27,-0.2515137791633606,-0.2243008017539978
28,-0.20793430507183075,-0.27443426847457886
29,-0.1863987296819687,-0.2923761308193207
30,-0.24753060936927795,-0.31574875116348267
31,-0.3131847679615021,-0.26969313621520996
32,-0.2186340093612671,-0.3397725224494934
33,-0.1937505602836609,-0.32180097699165344
34,-0.23195025324821472,-0.2330959141254425
35,-0.20578551292419434,-0.2152707874774933
36,-0.235263392329216,-0.1793745756149292
37,-0.18984174728393555,-0.30014538764953613
38,-0.1987202763557434,-0.2395096719264984
39,-0.13835175335407257,-0.29246506094932556
40,-0.10718667507171631,-0.3076001703739166
41,-0.17735350131988525,-0.2117455005645752
42,-0.1431475728750229,-0.06749913841485977
43,-0.11703898757696152,-0.058356113731861115
44,-0.1521601676940918,-0.1210094541311264
45,0.05546768009662628,-0.06601680815219879
46,0.10633444786071777,-0.11444464325904846
47,0.042446136474609375,-0.05962438881397247
48,-0.257470965385437,-0.20627424120903015
49,-0.20731090009212494,-0.14544054865837097
50,0.06537321954965591,-0.01831118017435074
51,-0.10356863588094711,-0.059992365539073944
52,0.046776145696640015,0.0014165043830871582
53,-0.11039600521326065,-0.09326665848493576
54,-0.06511789560317993,-0.06340401619672775
55,0.18180911242961884,-0.020934104919433594
56,0.2668642997741699,0.014346018433570862
57,-0.23223286867141724,-0.09193167835474014
58,-0.05994610860943794,-0.06897586584091187
59,-0.22144001722335815,0.008954152464866638
60,-0.11357855796813965,0.05165451020002365
61,-0.07556098699569702,0.02740589529275894
62,-0.08949991315603256,0.14430373907089233
63,0.014433719217777252,0.17531657218933105
64,0.1919538378715515,0.038334377110004425
65,0.30901098251342773,0.012315064668655396
66,0.21803191304206848,0.06702389568090439
67,0.13415440917015076,-0.05772513896226883
68,0.13530783355236053,-0.19551202654838562
69,0.15862490236759186,-0.1740451455116272
70,0.19824227690696716,-0.08681212365627289
71,0.040030986070632935,0.11810741573572159
72,-0.17549070715904236,-0.07375308126211166
73,-0.24745579063892365,-0.03049231320619583
74,-0.21906453371047974,0.022726424038410187
75,-0.14805150032043457,0.05625324696302414
76,-0.185858353972435,0.08217564970254898
77,-0.18517957627773285,0.03763829916715622
78,-0.2329363226890564,0.07542683929204941
79,-0.2832016944885254,0.018819205462932587
80,-0.24398741126060486,0.05514710396528244
81,-0.21572673320770264,0.08949869126081467
82,-0.2740975618362427,0.16820228099822998
83,-0.18055099248886108,-0.02819657325744629
84,-0.006604865193367004,-0.07856758683919907
85,-0.16290107369422913,-0.20067211985588074
86,-0.3051621615886688,-0.07654905319213867
87,-0.06172022223472595,-0.26803767681121826
88,-0.17928707599639893,-0.23235052824020386
89,-0.16886526346206665,-0.14911532402038574
90,-0.14409130811691284,-0.15121325850486755
91,-0.056746706366539,-0.2047358751296997
92,-0.11312370002269745,-0.1393873691558838
93,-0.04587659239768982,-0.08397560566663742
94,-0.2045624554157257,-0.08710927516222
95,-0.07431622594594955,-0.2560673654079437
96,-0.1638461798429489,-0.2670310139656067
97,-0.15542040765285492,-0.30016565322875977
98,-0.13028204441070557,-0.036999866366386414
99,-0.011466346681118011,-0.05849180370569229
100,-0.005888797342777252,-0.1406402885913849
101,0.017256438732147217,-0.00847422331571579
102,-0.19853490591049194,-0.04312274605035782
103,0.14184559881687164,0.024475231766700745
104,0.16175369918346405,-0.06952374428510666
105,0.2549380660057068,-0.03598432242870331
106,0.326943576335907,-0.02030954509973526
107,0.3050471544265747,-0.06442180275917053
108,0.20966216921806335,-0.11630424857139587
109,0.1540774703025818,-0.07579247653484344
110,0.2848260700702667,-0.0705040767788887
111,0.31044137477874756,-0.059643324464559555
112,0.2877224087715149,-0.03108687326312065
113,0.2817915678024292,-0.03845026716589928
114,0.3143724203109741,0.010746262967586517
115,0.41640737652778625,-0.013368524610996246
116,0.3963722586631775,-0.009610839188098907
117,0.43422165513038635,-0.016390562057495117
118,0.3941376507282257,-0.00020517408847808838
119,0.3299664855003357,-0.09505292773246765
120,-0.27308863401412964,0.011319659650325775
121,0.061786726117134094,-0.19596123695373535
122,0.16759860515594482,-0.11214546859264374
123,-0.36521193385124207,0.04683900624513626
124,-0.39911776781082153,0.05286855250597
125,-0.35546326637268066,0.09898010641336441
126,-0.2083243727684021,0.17856365442276
127,-0.2468835413455963,0.06854484230279922
128,-0.12447601556777954,0.14006677269935608
129,-0.19401361048221588,0.12801581621170044
130,-0.1464114934206009,0.09886009246110916
131,-0.20406211912631989,0.03294404596090317
132,-0.24581314623355865,0.061461158096790314
133,-0.10778124630451202,0.10901650041341782
134,-0.12922845780849457,0.003539733588695526
135,-0.301486998796463,-0.08819884061813354
136,-0.2239716649055481,-0.12590870261192322
137,-0.3118147850036621,-0.1275271475315094
138,-0.29234248399734497,-0.11433309316635132
139,0.09056371450424194,-0.0007738098502159119
140,0.0130196213722229,-0.1726551055908203
141,-0.008103705942630768,-0.17832070589065552
142,-0.19027219712734222,-0.13991060853004456
143,-0.016459591686725616,-0.04240217059850693
144,0.3551776111125946,0.07330089062452316
145,0.3046150505542755,-0.4434998035430908
146,0.21675395965576172,-0.027539029717445374
147,-0.10278981178998947,-0.06845473498106003
148,-0.09779740124940872,-0.12129715830087662
149,-0.08098264038562775,-0.3003470003604889
150,0.10624101758003235,-0.22443479299545288
151,-0.31007319688796997,0.06945023685693741
152,-0.40298205614089966,-0.1430007517337799
153,-0.15767328441143036,-0.11134301871061325
154,0.1353447139263153,-0.03250005841255188
155,-0.38930511474609375,0.05369231849908829
156,-0.27308905124664307,0.03648412972688675
157,0.006643429398536682,-0.05988185852766037
158,0.12252992391586304,0.007984720170497894
159,0.021759554743766785,-0.18727895617485046
160,0.2293740212917328,-0.16779622435569763
161,0.06325326859951019,-0.1987813264131546
162,0.06605078279972076,-0.1394912600517273
163,-0.0075679197907447815,-0.2028438150882721
164,0.17231355607509613,-0.21458765864372253
165,0.46137017011642456,-0.2461809515953064
166,0.38306692242622375,-0.18687495589256287
167,0.3450715243816376,-0.1730281114578247
168,0.14508572220802307,-0.08987334370613098
169,0.23777610063552856,-0.14638575911521912
170,0.33348435163497925,-0.13789930939674377
171,0.36659327149391174,-0.10778938233852386
172,0.32325679063796997,-0.0029006972908973694
173,0.35257720947265625,-0.01056215912103653
174,0.23778006434440613,-0.14862878620624542
175,0.1263483613729477,-0.04548342525959015
