frame,arousal,valence
0,-0.39208662509918213,-0.3501693904399872
1,-0.026328081265091896,-0.17519024014472961
2,-0.08058705180883408,-0.21358931064605713
3,-0.11960656940937042,-0.23388808965682983
4,-0.07966829836368561,-0.2378987967967987
5,-0.011385452002286911,-0.20018386840820312
6,-0.06303282827138901,-0.15505194664001465
7,-0.026915378868579865,-0.13570667803287506
8,0.054251402616500854,-0.10546348243951797
9,0.1025126576423645,-0.12647196650505066
10,0.1224725991487503,-0.09451831877231598
11,0.13836750388145447,-0.08695884048938751
12,0.17905420064926147,-0.050614871084690094
13,0.13318482041358948,-0.07900822907686234
14,0.21574664115905762,-0.030188895761966705
15,0.1895212084054947,-0.03761448711156845
16,0.14832867681980133,-0.06627524644136429
17,0.16140329837799072,-0.07904814928770065
18,0.15754100680351257,-0.027720622718334198
19,0.2062481939792633,0.0017190948128700256
20,0.12808184325695038,-0.03862494230270386
21,-0.11910160630941391,-0.1379999965429306
22,0.04885399341583252,-0.12373813986778259
23,-0.022366348654031754,-0.13833044469356537
24,0.02561645209789276,-0.12157401442527771
25,-0.12444522976875305,-0.18074199557304382
26,-0.08657412976026535,-0.1848229616880417
27,-0.06580237299203873,-0.17211920022964478
28,0.029047727584838867,-0.1278962790966034
29,0.028518952429294586,-0.13185417652130127
30,0.008646354079246521,-0.1139642596244812
31,0.09541893005371094,-0.08310896903276443
32,-0.09819298982620239,-0.10745732486248016
33,-0.018894720822572708,-0.05172017961740494
34,-0.018507517874240875,-0.09177347272634506
35,-0.023577958345413208,-0.14705651998519897
36,-0.14354419708251953,-0.253390371799469
37,-0.13824333250522614,-0.27968278527259827
38,0.07946464419364929,-0.1978066861629486
39,0.10744035243988037,-0.12463817745447159
40,0.08516000211238861,-0.16913805902004242
41,-0.007143482565879822,-0.1503477692604065
42,-0.01422923058271408,-0.136721670627594
43,-0.12943655252456665,-0.14081570506095886
44,0.11450931429862976,-0.11687926203012466
45,0.10285857319831848,-0.18917813897132874
46,0.13512146472930908,-0.16384300589561462
47,0.14055176079273224,-0.18666721880435944
48,0.10699795186519623,-0.19378744065761566
49,-0.20372748374938965,-0.21365323662757874
50,-0.05855245888233185,-0.22065097093582153
51,-0.018238358199596405,-0.21270149946212769
52,-0.02450188621878624,-0.21804729104042053
53,-0.009889572858810425,-0.20643843710422516
54,-0.0486317053437233,-0.20138761401176453
55,-0.031215041875839233,-0.20018833875656128
56,-0.02927224710583687,-0.09372211992740631
57,0.055594637989997864,-0.015254974365234375
58,-0.06826656311750412,0.014400161802768707
59,0.07676157355308533,-0.12217079848051071
60,-0.04748360812664032,-0.04231647029519081
61,-0.09158138930797577,-0.04178328812122345
62,0.03632436692714691,-0.2768784165382385
63,-0.03308912366628647,-0.10551613569259644
64,0.03289095312356949,-0.14227992296218872
65,0.01567070186138153,-0.06448841094970703
66,-0.04739704728126526,0.0039719268679618835
67,0.0963539183139801,0.06219778209924698
68,0.1150408685207367,-0.12645462155342102
69,0.0206107497215271,-0.263416588306427
70,-0.06046929955482483,-0.2801533043384552
71,0.00922219455242157,-0.18807846307754517
72,-0.08895231783390045,-0.18345484137535095
73,-0.09951411932706833,-0.1338847279548645
74,-0.10399090498685837,-0.11940762400627136
75,-0.20351436734199524,-0.1328495442867279
76,-0.09395219385623932,-0.15546643733978271
77,-0.06352794170379639,-0.12184938788414001
78,-0.0362466461956501,-0.15871000289916992
79,-0.08156426250934601,-0.1536664515733719
80,-0.06894652545452118,-0.16472381353378296
81,-0.06124362349510193,-0.1638805866241455
82,-0.011440172791481018,-0.09878835827112198
83,-0.021312344819307327,-0.1431378424167633
84,-0.009249556809663773,-0.09373044222593307
85,-0.05796200782060623,-0.08863627165555954
86,-0.012159619480371475,-0.08184292912483215
87,-0.036986880004405975,-0.058133162558078766
88,0.003825642168521881,-0.10730353742837906
89,-0.011659353971481323,-0.10975624620914459
90,0.048667386174201965,-0.1208617091178894
91,0.0668104887008667,-0.11691302806138992
92,0.045633889734745026,-0.1430036574602127
93,0.027993865311145782,-0.1760866791009903
94,0.04798831045627594,-0.12094269692897797
95,-0.0012140721082687378,-0.06354863941669464
96,0.05997160077095032,-0.08369763940572739
97,-0.03135466203093529,-0.1488785445690155
98,0.04657460004091263,-0.11851536482572556
99,0.06027749180793762,-0.13137459754943848
100,-0.001869000494480133,-0.1419820636510849
101,-0.06872496008872986,-0.18938946723937988
102,-0.026718057692050934,-0.1836930215358734
103,0.03233262151479721,-0.10672613978385925
104,0.05742243677377701,-0.08769036084413528
105,-0.030872739851474762,-0.09487515687942505
106,-0.014084018766880035,-0.09611528366804123
107,-0.05972249060869217,-0.19205555319786072
108,0.055945247411727905,-0.0946962833404541
109,-0.06126972660422325,-0.1782437562942505
110,0.0098118856549263,-0.12534236907958984
111,-0.018905695527791977,-0.17086592316627502
112,-0.030439339578151703,-0.19813695549964905
113,-0.0370897576212883,-0.19230300188064575
114,-0.0749291479587555,-0.21805855631828308
115,0.021198511123657227,-0.14922699332237244
116,0.020652294158935547,-0.17155343294143677
117,0.00014977902173995972,-0.14928670227527618
118,0.03268864005804062,-0.15005925297737122
119,0.03893744945526123,-0.1142258271574974
120,0.015020586550235748,-0.13145869970321655
121,0.010269425809383392,-0.1319766342639923
122,0.0264052152633667,-0.10235143452882767
123,0.11780998110771179,-0.06213562935590744
124,0.06687838584184647,-0.1102641224861145
125,0.03155164420604706,-0.1017196998000145
126,0.07699690759181976,-0.07916118949651718
127,0.10169960558414459,-0.06379545480012894
128,0.15111930668354034,-0.018797405064105988
129,0.11252415180206299,-0.07848940789699554
130,0.19108620285987854,-0.008338063955307007
131,0.11894801259040833,-0.061591558158397675
132,0.15136298537254333,-0.05450090765953064
133,0.13047422468662262,-0.06158053129911423
134,0.12256881594657898,-0.06681691110134125
135,0.13589021563529968,-0.05302158743143082
136,0.14313633739948273,-0.03300374746322632
137,0.13988658785820007,-0.04094664007425308
138,0.16038069128990173,-0.03199910372495651
139,0.16073806583881378,-0.03832627087831497
140,0.15852630138397217,-0.03635422885417938
141,0.12261997163295746,-0.068081334233284
142,0.17387837171554565,-0.019600600004196167
143,0.1809215247631073,-0.01464102417230606
144,0.1387695074081421,-0.03990019112825394
145,0.03909415006637573,-0.08755909651517868
146,0.05986190587282181,-0.11323358118534088
147,0.05749928951263428,-0.10166189074516296
148,0.005385659635066986,-0.13087087869644165
149,0.02422516793012619,-0.15808188915252686
150,0.18798178434371948,-0.04342370480298996
151,0.12038123607635498,-0.09828206896781921
152,0.13544206321239471,-0.08078202605247498
153,0.08272463083267212,-0.10715719312429428
154,0.14647313952445984,-0.0777401253581047
155,0.12377563118934631,-0.0798749029636383
156,0.16262418031692505,-0.06527567654848099
157,0.1041213870048523,-0.08795171231031418
158,0.22568681836128235,0.01784377545118332
159,0.26608186960220337,0.020403079688549042
160,0.27016276121139526,0.028524249792099
161,0.12733858823776245,-0.05298224091529846
162,0.21608322858810425,-0.019008487462997437
163,0.28955698013305664,0.02994413673877716
164,0.3072044849395752,0.053112320601940155
165,0.27990686893463135,0.05678046494722366
166,0.2047801911830902,-0.03016691654920578
167,0.1919276863336563,-0.016141317784786224
168,0.11358964443206787,-0.10006950050592422
169,0.14150646328926086,-0.08607012778520584
170,0.14734670519828796,-0.08867456018924713
171,0.12433844804763794,-0.10049057751893997
172,0.16042768955230713,-0.08161013573408127
173,0.19034674763679504,-0.061490498483181
174,0.24595564603805542,-0.01674584299325943
175,0.22294646501541138,-0.036930717527866364
176,0.15845924615859985,-0.0845901146531105
177,0.14200931787490845,-0.09408951550722122
178,0.1524592489004135,-0.07215678691864014
179,0.14565585553646088,-0.09698785841464996
180,0.23644590377807617,-0.020629309117794037
181,0.2218334674835205,-0.039738915860652924
182,0.12743178009986877,-0.08969701081514359
183,0.17117932438850403,-0.044947415590286255
