frame,arousal,valence
0,-0.2669064998626709,-0.17194229364395142
1,-0.20728926360607147,-0.09565070271492004
2,-0.21894556283950806,-0.21999883651733398
3,-0.18996688723564148,-0.2301640808582306
4,-0.15318821370601654,-0.07943180203437805
5,-0.0771910771727562,0.006192095577716827
6,-0.06953682005405426,-0.16049712896347046
7,-0.0029092542827129364,0.05496000498533249
8,-0.03555101901292801,0.028777576982975006
9,-0.03417062386870384,0.05322427302598953
10,-0.16469936072826385,-0.18936212360858917
11,-0.037246719002723694,-0.1421518623828888
12,-0.0877760499715805,-0.01570499688386917
13,-0.03646715730428696,0.027163125574588776
14,-0.039542511105537415,0.022224240005016327
15,-0.04626397043466568,-0.08143557608127594
16,-0.0194612555205822,0.04215381294488907
17,-0.004970010370016098,0.03814850002527237
18,-0.027192357927560806,-0.03507231920957565
19,-0.0816321074962616,-0.0027475506067276
20,-0.3438798189163208,-0.13313739001750946
21,-0.43534916639328003,-0.19363251328468323
22,-0.4141599237918854,-0.1891711950302124
23,-0.2870953679084778,-0.233541339635849
24,-0.11281895637512207,-0.1773059219121933
25,-0.127589613199234,-0.05714787542819977
26,-0.13864228129386902,-0.03545054793357849
27,-0.06040838733315468,-0.022129394114017487
28,-0.14647550880908966,-0.07729162275791168
29,-0.09658071398735046,-0.07018589973449707
30,-0.10063150525093079,-0.2908940613269806
31,-0.14561215043067932,-0.05433361977338791
32,-0.21199452877044678,-0.11646460741758347
33,-0.20774079859256744,-0.10658125579357147
34,-0.030978973954916,0.02954614907503128
35,-0.11655385792255402,-0.06930364668369293
36,-0.09214244782924652,0.015216037631034851
37,-0.22106441855430603,-0.17407850921154022
38,-0.27432990074157715,-0.22785404324531555
39,-0.28518426418304443,-0.1549534946680069
40,-0.3657672703266144,-0.34949710965156555
41,-0.13321936130523682,-0.2196529507637024
42,-0.17508597671985626,-0.2300664186477661
43,-0.1589663028717041,-0.35892003774642944
44,-0.13710136711597443,-0.23734989762306213
45,-0.09967903792858124,-0.17255502939224243
46,-0.03318337723612785,0.06169266253709793
47,-0.020428165793418884,0.020334556698799133
48,-0.08031682670116425,-0.026803862303495407
49,-0.11067885160446167,-0.20071080327033997
50,-0.03186333552002907,-0.06966781616210938
51,-0.07809778302907944,-0.1530531644821167
52,-0.052693553268909454,-0.08663427829742432
53,-0.035008516162633896,-0.04432543367147446
54,-0.016146019101142883,-0.04623277485370636
55,-0.024825409054756165,-0.04403567314147949
56,-0.04832678660750389,-0.0335821695625782
57,-0.21631354093551636,-0.23988154530525208
58,-0.20262111723423004,-0.25192567706108093
59,-0.10248089581727982,-0.10629040747880936
60,-0.07433196902275085,-0.11082393676042557
61,-0.06711756438016891,-0.11345351487398148
62,-0.10243161022663116,-0.14151884615421295
63,0.048642970621585846,0.049813516438007355
64,0.0036066286265850067,0.020535841584205627
65,-0.014192197471857071,0.011263363063335419
66,-0.023007549345493317,-0.020678982138633728
67,-0.026844048872590065,-0.02542915940284729
68,-0.013373538851737976,-0.008616037666797638
69,-0.016914837062358856,-0.0011936351656913757
70,-0.02544315904378891,-0.0015467628836631775
71,-0.009843181818723679,-0.019536957144737244
72,-0.2392047792673111,-0.15947559475898743
73,-0.2188463807106018,-0.20923593640327454
74,0.00973682850599289,-0.06310135871171951
75,0.010476306080818176,-0.018842048943042755
76,-5.072355270385742e-05,-0.008892051875591278
77,-0.018748201429843903,-0.03117271512746811
78,-0.02736503630876541,-0.04809519648551941
79,-0.042536601424217224,-0.010527119040489197
80,-0.007089704275131226,0.018003806471824646
81,-0.0832156240940094,-0.015525996685028076
82,-0.02550586871802807,-0.015263833105564117
83,-0.08246628940105438,-0.011943548917770386
84,-0.04397081583738327,0.03057127445936203
85,-0.0370340533554554,0.014590717852115631
86,-0.04979884997010231,-0.00580587238073349
87,-0.03965803235769272,-0.05051390826702118
88,-0.028755052015185356,-0.029806770384311676
89,-0.06798551976680756,-0.04750010743737221
90,-0.04308760166168213,-0.04347264766693115
91,-0.3223888874053955,-0.24356892704963684
92,-0.18941417336463928,-0.03225827217102051
93,-0.32908865809440613,-0.1355571448802948
94,-0.20841583609580994,-0.2594500184059143
95,-0.12593987584114075,-0.20161956548690796
96,-0.05098053067922592,-0.04176908731460571
97,-0.016876377165317535,-0.05245954915881157
98,-0.014080073684453964,-0.02823154255747795
99,-0.24539001286029816,-0.19704437255859375
100,-0.17513808608055115,-0.2036144733428955
101,-0.11096058040857315,-0.12722447514533997
102,-0.09856050461530685,-0.127327561378479
103,-0.1323397308588028,-0.18254178762435913
104,-0.1273365616798401,-0.16994747519493103
105,-0.056137751787900925,-0.005436338484287262
106,-0.16093727946281433,-0.07772162556648254
107,-0.08035539835691452,-0.03611559793353081
108,-0.03577590733766556,-0.013040244579315186
109,-0.0015623755753040314,-0.014039687812328339
110,-0.02285168692469597,0.014269806444644928
111,-0.056743521243333817,-0.04996459186077118
112,-0.060540199279785156,-0.02652004361152649
113,-0.03591107577085495,0.008660465478897095
114,-0.04059182479977608,-0.027471192181110382
115,-0.06233507767319679,-0.049159832298755646
116,-0.021448753774166107,0.034272223711013794
117,-0.0986715778708458,-0.033829424530267715
118,-0.02491644397377968,-0.0017515122890472412
119,-0.050703246146440506,-0.016347937285900116
120,-0.03671032935380936,-0.050119683146476746
121,-0.034252721816301346,-0.026660628616809845
122,-0.05549202859401703,-0.03547273576259613
123,-0.04067182540893555,-0.06087251007556915
124,-0.01485896110534668,-0.016009964048862457
125,-5.7540833950042725e-05,-0.03442896157503128
126,0.01630290597677231,-0.028068535029888153
127,0.0015921369194984436,-0.04502912238240242
128,-0.04915967583656311,0.008521556854248047
129,-0.041475627571344376,-0.102749764919281
130,-0.1345025897026062,-0.15086765587329865
131,-0.08018741756677628,-0.04536070674657822
132,-0.016230888664722443,-0.11295813322067261
133,-0.03934065252542496,-0.11591877043247223
134,-0.018641434609889984,-0.10297318547964096
135,-0.035077545791864395,-0.11143132299184799
136,0.010351330041885376,-0.08434052020311356
137,-0.018639639019966125,-0.08860968053340912
138,-0.06995393335819244,-0.10764410346746445
139,-0.07096680998802185,-0.1372852325439453
140,-0.01591147854924202,-0.061526790261268616
141,-0.024723075330257416,-0.08614583313465118
142,-0.002791978418827057,-0.07552362978458405
143,-0.013617098331451416,-0.004629567265510559
144,-0.06982845067977905,-0.0884326696395874
145,-0.03246220946311951,-0.050946108996868134
146,-0.02462785877287388,-0.07415234297513962
147,-3.628432750701904e-05,-0.01777401566505432
148,0.037220343947410583,0.027679666876792908
149,0.04147595912218094,-0.0168791264295578
150,0.027834691107273102,-0.001963779330253601
151,0.022613301873207092,0.03131430596113205
152,-0.04032730311155319,-0.0025103315711021423
153,-0.010949641466140747,0.0066112130880355835
154,-0.011418178677558899,-0.05514054372906685
155,0.024334482848644257,-0.005109861493110657
156,-0.0489102378487587,0.03700379282236099
157,-0.06371979415416718,0.01158095896244049
158,-0.019596360623836517,-0.012861326336860657
159,-0.07844272255897522,-0.027737930417060852
160,-0.0970483124256134,-0.06117958575487137
161,-0.0461263582110405,-0.0334935262799263
162,0.018563881516456604,-0.012434087693691254
163,0.0043723806738853455,0.026591144502162933
164,-0.08384060114622116,-0.06113797053694725
165,-0.02363656461238861,0.0011271759867668152
166,-0.04076891392469406,-0.010446526110172272
167,-0.040273673832416534,0.018251776695251465
168,-0.017993908375501633,-0.037598904222249985
169,-0.005158551037311554,-0.08132759481668472
170,-0.03887029364705086,-0.0920751765370369
171,-0.045404814183712006,-0.09827420115470886
172,-0.005260396748781204,-0.05835080146789551
173,-0.018136952072381973,-0.11010226607322693
174,-0.004372328519821167,-0.09131111204624176
175,-0.03518560901284218,-0.1016259640455246
176,-0.008211277425289154,-0.0419781357049942
177,-0.0039119236171245575,-0.05154324695467949
178,-0.029123883694410324,-0.06552210450172424
179,-0.10864818096160889,-0.11747139692306519
180,-0.050516754388809204,-0.0954810157418251
181,-0.018826842308044434,-0.079083152115345
182,-0.022195998579263687,-0.039874326437711716
183,-0.0037276223301887512,-0.06187545135617256
184,-0.029677726328372955,-0.07135118544101715
185,-0.011056207120418549,-0.0964885801076889
186,-0.04835359752178192,-0.08728102594614029
187,-0.12581340968608856,-0.30278584361076355
188,-0.04125290364027023,-0.1324096918106079
189,-0.06603939831256866,-0.18154051899909973
190,-0.009275443851947784,-0.23240754008293152
191,-0.07031634449958801,-0.2379641830921173
192,-0.12860965728759766,-0.3414160907268524
193,-0.11477173119783401,-0.35889753699302673
194,-0.1349763125181198,-0.6189150810241699
195,-0.10993357002735138,-0.37119898200035095
196,-0.10360357165336609,-0.33631783723831177
197,-0.1121898964047432,-0.24513870477676392
198,-0.055570997297763824,-0.2692124843597412
199,-0.08635389804840088,-0.17311742901802063
200,-0.10380886495113373,-0.17806723713874817
201,-0.14278104901313782,-0.17605715990066528
202,-0.12787669897079468,-0.1637144386768341
203,-0.15853244066238403,-0.16283531486988068
204,-0.07863475382328033,-0.04832758009433746
205,-0.042538441717624664,-0.0864093080163002
206,-0.06776321679353714,-0.1277906596660614
207,-0.07939526438713074,-0.09437882900238037
208,-0.11824740469455719,-0.1653750240802765
209,-0.09808485209941864,-0.07030218839645386
210,-0.05844298377633095,-0.09011470526456833
211,-0.048317864537239075,-0.07016066461801529
212,-0.03870677202939987,-0.0626584142446518
213,-0.042044710367918015,-0.09408406168222427
