frame,arousal,valence
0,-0.45320168137550354,-0.1376330554485321
1,-0.754675567150116,-0.12174556404352188
2,-0.7547312378883362,-0.04252301901578903
3,-0.7908041477203369,-0.031561367213726044
4,-0.8235591650009155,-0.02219570428133011
5,-0.48626214265823364,-0.08061762154102325
6,-0.5825521945953369,-0.09832864254713058
7,-0.23582857847213745,-0.09134726226329803
8,-0.5517882704734802,-0.0628383532166481
9,-0.17397502064704895,-0.09819450974464417
10,-0.45427414774894714,-0.11709772795438766
11,-0.3748992681503296,-0.08520817011594772
12,-0.3918463885784149,-0.06227532774209976
13,-0.1854211539030075,-0.04674737900495529
14,-0.35703563690185547,-0.039831578731536865
15,-0.3772089183330536,-0.018855489790439606
16,-0.3938407599925995,-0.05684567987918854
17,-0.4228437542915344,-0.0528130903840065
18,-0.39858555793762207,-0.025833502411842346
19,-0.3555280566215515,0.008674874901771545
20,-0.3473230302333832,0.032473258674144745
21,-0.34661751985549927,0.01788165420293808
22,-0.37358930706977844,0.041937001049518585
23,-0.29991674423217773,-0.05522734671831131
24,-0.4293269217014313,-0.18001887202262878
25,-0.48358312249183655,-0.14768728613853455
26,-0.5605438947677612,-0.10198686271905899
27,-0.4121469259262085,-0.062692791223526
28,-0.3827042877674103,-0.2505394220352173
29,-0.6858430504798889,-0.15250468254089355
30,-0.7051666975021362,-0.21256694197654724
31,-0.4432957172393799,-0.4064773619174957
32,-0.4835470914840698,-0.32232120633125305
33,-0.6779835224151611,-0.1266646832227707
34,-0.5579453706741333,-0.2369057834148407
35,-0.5626665949821472,-0.08833297342061996
36,-0.24543339014053345,-0.5998584628105164
37,-0.19370359182357788,-0.4853231608867645
38,-0.14841783046722412,-0.511021077632904
39,-0.1881503313779831,-0.37593966722488403
40,-0.3067188858985901,-0.13484430313110352
41,-0.19135615229606628,-0.3419524133205414
42,-0.3873743414878845,0.12551620602607727
43,-0.40010541677474976,0.033276334404945374
44,-0.3785076141357422,-0.02133958786725998
45,-0.398955374956131,0.02921348065137863
46,-0.38215750455856323,0.0460321381688118
47,-0.2005089670419693,-0.020811282098293304
48,0.03292816877365112,0.22048023343086243
49,-0.04816872626543045,0.01215314120054245
50,-0.0701511800289154,-0.1570383459329605
51,-0.07452801614999771,0.10178682953119278
52,-0.18456222116947174,-0.05390412360429764
53,-0.11463379859924316,0.026557765901088715
54,-0.07729170471429825,0.09383473545312881
55,-0.12431152909994125,0.1323644518852234
56,-0.16835302114486694,0.14193066954612732
57,-0.05304834619164467,0.07754706591367722
58,-0.10662171989679337,0.03914438933134079
59,-0.2538003921508789,0.05597890168428421
60,-0.09165632724761963,-0.10484621673822403
61,-0.24060559272766113,-0.23489165306091309
62,-0.2051156610250473,-0.1892082393169403
63,-0.2167864888906479,-0.3792873024940491
64,-0.10698439180850983,-0.30650749802589417
65,-0.08308310061693192,-0.35354453325271606
66,-0.025736801326274872,-0.3909508287906647
67,-0.37418070435523987,-0.08115539699792862
68,-0.10101176053285599,-0.15424364805221558
69,-0.42353859543800354,-0.18459616601467133
70,-0.04450882971286774,-0.2580797076225281
71,-0.05379589647054672,-0.20581433176994324
72,-0.2660455107688904,-0.4123357832431793
73,-0.38694149255752563,-0.8506059050559998
74,-0.2987847328186035,-0.8442198634147644
75,-0.16077840328216553,-0.3681800365447998
76,-0.21706578135490417,-0.17835846543312073
77,-0.1783168762922287,-0.042715780436992645
78,-0.21751970052719116,-0.07185725122690201
79,-0.2438596785068512,-0.044286929070949554
80,-0.2883642315864563,-0.10172899812459946
81,-0.03498343378305435,-0.27534154057502747
82,-0.3180117905139923,-0.06189470738172531
83,-0.1590636521577835,-0.29975971579551697
84,-0.24694515764713287,-0.020973913371562958
85,-0.2983928620815277,-0.034515731036663055
86,-0.27980655431747437,-0.011673323810100555
87,-0.25623542070388794,0.0009393319487571716
88,-0.270978182554245,-0.019455723464488983
89,-0.2320023775100708,-0.02376023679971695
90,-0.2151106894016266,-0.06480785459280014
91,-0.2715848684310913,0.0032990947365760803
92,-0.19469159841537476,0.029915593564510345
93,-0.23719006776809692,-0.22179833054542542
94,-0.28349727392196655,-0.1073705181479454
95,-0.22575515508651733,-0.14193356037139893
96,-0.49693697690963745,-0.4643230736255646
97,-0.4318883419036865,-0.6136229634284973
98,-0.39520007371902466,-0.38798558712005615
99,-0.22852328419685364,-0.6308937668800354
100,-0.28497231006622314,-0.06626144796609879
101,-0.42125892639160156,-0.040534280240535736
102,-0.7472351789474487,-0.3857336640357971
103,-0.4708257019519806,-0.30325499176979065
104,-0.5449972152709961,-0.17192238569259644
105,-0.5607409477233887,-0.17443831264972687
106,-0.5674668550491333,-0.1503216177225113
107,-0.5446301698684692,-0.1627345085144043
108,-0.4952249526977539,-0.3031174838542938
109,-0.5565370321273804,-0.21864265203475952
110,-0.30404871702194214,-0.019634664058685303
111,-0.5386765003204346,-0.28143325448036194
112,-0.5668723583221436,-0.26423197984695435
113,-0.5402228832244873,-0.43576157093048096
114,-0.5828622579574585,-0.31347915530204773
115,-0.5609522461891174,-0.18632951378822327
116,-0.547048807144165,-0.3837076723575592
117,-0.5358991622924805,-0.3743946850299835
118,-0.4877045750617981,-0.5025772452354431
119,-0.4812493920326233,-0.28559428453445435
120,-0.48854976892471313,-0.36507147550582886
121,-0.42839959263801575,-0.734971284866333
