frame,arousal,valence
0,0.28940629959106445,0.10009174793958664
1,0.041449159383773804,-0.0694194883108139
2,0.05243410915136337,-0.015804678201675415
3,0.07072961330413818,0.005428537726402283
4,-0.0774960145354271,-0.018637247383594513
5,-0.028860613703727722,-0.03194141387939453
6,-0.156047523021698,0.0319661945104599
7,0.11155565083026886,-0.009517453610897064
8,0.003628987818956375,-0.06345098465681076
9,-0.04421431943774223,-0.03953127562999725
10,-0.09278519451618195,-0.05551142990589142
11,-0.14403079450130463,-0.0342269167304039
12,-0.15449631214141846,-0.0448044016957283
13,-0.16983863711357117,-0.06617581099271774
14,-0.24101342260837555,-0.08799375593662262
15,0.010742701590061188,-0.04603002220392227
16,0.14419804513454437,0.00602191686630249
17,0.08252659440040588,-0.017137065529823303
18,0.0684499740600586,-0.01827216148376465
19,0.13381680846214294,-0.012587100267410278
20,0.12586583197116852,-0.03470682352781296
21,0.21134543418884277,-0.00023662298917770386
22,0.24733614921569824,0.09539749473333359
23,0.1816578507423401,0.09624993056058884
24,0.16472607851028442,0.13504666090011597
25,0.11490024626255035,0.03482721000909805
26,0.04040290415287018,0.06594104319810867
27,-0.10728682577610016,-0.021696440875530243
28,0.017410345375537872,0.013755939900875092
29,-0.011798497289419174,0.0056619420647621155
30,0.015666000545024872,-0.02102155238389969
31,0.020192667841911316,0.00243975967168808
32,-0.0008980333805084229,0.00787779688835144
33,0.16272181272506714,0.10440801829099655
34,0.18759150803089142,0.16714900732040405
35,0.12063360214233398,0.10219443589448929
36,-0.02613508701324463,-0.04006759822368622
37,-0.139104962348938,-0.12339738011360168
38,-0.197048619389534,-0.13520365953445435
39,-0.06036801263689995,-0.0880238264799118
40,0.1390683501958847,0.07617992907762527
41,0.11887666583061218,0.007627613842487335
42,-0.0810779482126236,0.0022626295685768127
43,-0.1993221491575241,-0.09014499187469482
44,-0.43278494477272034,-0.03390413522720337
45,-0.22715885937213898,-0.18523146212100983
46,-0.2633823752403259,-0.17256537079811096
47,-0.2551755905151367,-0.187508225440979
48,-0.31949299573898315,-0.20356127619743347
49,-0.3516898453235626,-0.23232054710388184
50,-0.3028104901313782,-0.25815048813819885
51,-0.3153159022331238,-0.301708459854126
52,-0.31859326362609863,-0.2606673240661621
53,-0.2883269786834717,-0.26323947310447693
54,-0.3797602951526642,-0.2765520215034485
55,-0.3403737545013428,-0.23913854360580444
56,-0.36599472165107727,-0.25862279534339905
57,-0.3390648663043976,-0.25295290350914
58,-0.3265795111656189,-0.20204024016857147
59,-0.2852311134338379,-0.21750357747077942
60,-0.3173825442790985,-0.19130945205688477
61,-0.2743730843067169,-0.23155051469802856
62,-0.4158095419406891,-0.20334143936634064
63,-0.47165578603744507,-0.1886696219444275
64,-0.48075640201568604,-0.2141878306865692
65,-0.31317830085754395,-0.2529604136943817
66,-0.3049057424068451,-0.22695544362068176
67,-0.32217252254486084,-0.20727555453777313
68,-0.31687942147254944,-0.1950049102306366
69,-0.30562716722488403,-0.2320828139781952
70,-0.3058702349662781,-0.23675650358200073
71,-0.24878311157226562,-0.23943933844566345
72,-0.2731718420982361,-0.23372259736061096
73,-0.2451430857181549,-0.2020367980003357
74,-0.2108183205127716,-0.23392808437347412
75,-0.2436567097902298,-0.18821901082992554
