frame,arousal,valence
0,-0.08910129964351654,-0.40431174635887146
1,-0.21368634700775146,-0.32194048166275024
2,-0.04945587366819382,-0.2282547950744629
3,0.036132313311100006,-0.17134027183055878
4,0.0588579997420311,-0.35721445083618164
5,0.1178937554359436,-0.26311448216438293
6,0.2646736204624176,-0.732964813709259
7,0.2800413966178894,-0.6677406430244446
8,0.21209374070167542,-0.3055479824542999
9,-0.26657819747924805,-0.27731963992118835
10,-0.20804224908351898,-0.21775349974632263
11,-0.0917418971657753,-0.3367254137992859
12,-0.14266851544380188,-0.25565093755722046
13,-0.10464979708194733,-0.27434974908828735
14,-0.08313092589378357,-0.2814500629901886
15,-0.10727249830961227,-0.3479020893573761
16,-0.09602347016334534,-0.39427340030670166
17,-0.06259896606206894,-0.34103965759277344
18,-0.081539086997509,-0.3962036371231079
19,-0.15776872634887695,-0.37314456701278687
20,-0.29754865169525146,-0.28122085332870483
21,-0.2139010727405548,-0.2576773166656494
22,-0.21413004398345947,-0.18537336587905884
23,0.014416679739952087,-0.3208770751953125
24,-0.11734892427921295,-0.18446949124336243
25,-0.053261272609233856,-0.28212735056877136
26,0.008082643151283264,0.07980438321828842
27,0.03101101517677307,-0.19548997282981873
28,0.052625805139541626,-0.06319025158882141
29,0.24502727389335632,-0.40043511986732483
30,-0.1716862916946411,-0.047762252390384674
31,0.3573647141456604,-0.04672729969024658
32,0.2444765269756317,-0.011137723922729492
33,0.2338685393333435,-0.2541242837905884
34,0.5010266900062561,-0.2255137860774994
35,0.35438162088394165,-0.46798935532569885
36,0.3725971281528473,-0.4972465932369232
37,0.44564056396484375,-0.2136440873146057
38,0.09837505221366882,-0.13595259189605713
39,0.3794318437576294,-0.5254113078117371
40,0.08436132967472076,-0.2494514286518097
41,0.10070875287055969,-0.08718691766262054
42,0.03143016993999481,-0.1756400465965271
43,0.03467060625553131,-0.39599478244781494
44,0.09265771508216858,-0.3296208083629608
45,0.1353885382413864,-0.4226706624031067
46,0.1020890325307846,-0.057294491678476334
47,0.19110530614852905,-0.41402432322502136
48,0.21981877088546753,-0.13501805067062378
49,0.3556268811225891,-0.39849311113357544
50,0.1887720376253128,-0.5335774421691895
51,-0.35092461109161377,-0.03187747299671173
52,-0.44979408383369446,-0.17504730820655823
53,-0.40237095952033997,-0.3326859772205353
54,0.1417761743068695,-0.16886386275291443
55,-0.06318455934524536,-0.19351601600646973
56,-0.0361735001206398,-0.3343737721443176
57,0.1394328773021698,0.0011612474918365479
58,0.07775458693504333,0.00811333954334259
59,0.13151434063911438,0.09374526888132095
60,0.07704678177833557,-0.11548171937465668
61,-0.055296722799539566,-0.21811679005622864
62,-0.200384259223938,-0.3016339838504791
63,-0.09982141107320786,-0.058233559131622314
64,-0.08653256297111511,-0.07582934945821762
65,-0.1354604959487915,-0.1053634062409401
66,-0.1427997648715973,-0.10970397293567657
67,-0.08960609883069992,-0.1217692643404007
68,-0.19874384999275208,-0.06300466507673264
69,-0.2709487974643707,-0.04272153228521347
70,-0.3271825313568115,-0.11252198368310928
71,0.23273393511772156,-0.15193860232830048
72,-0.012420468032360077,-0.03130730241537094
73,-0.022341862320899963,-0.10373015701770782
74,-0.02073129266500473,-0.20683817565441132
75,-0.12075792253017426,-0.28823044896125793
76,-0.21298658847808838,-0.22748777270317078
77,-0.32025623321533203,-0.09991542249917984
78,-0.17832541465759277,-0.1532859206199646
79,0.08955885469913483,-0.192437544465065
80,0.12748506665229797,0.012076497077941895
81,0.15857422351837158,-0.062223322689533234
82,0.06966941803693771,-0.051803044974803925
83,0.035926878452301025,0.028252266347408295
84,0.046031855046749115,-0.10058451443910599
85,-0.09017502516508102,-0.04487849026918411
86,0.07779137790203094,0.050415851175785065
87,0.14913269877433777,0.1718026101589203
88,0.006165999919176102,0.0277591273188591
89,0.21448230743408203,0.017473839223384857
90,0.12827584147453308,-0.034551799297332764
91,0.046686507761478424,-0.08689893037080765
92,0.05195102095603943,0.008572705090045929
93,-0.0391673743724823,0.06659699231386185
94,0.004659220576286316,-0.0034442469477653503
95,-0.01782325655221939,-0.04925340414047241
96,-0.11425256729125977,0.09217450767755508
97,0.17342528700828552,-0.10115500539541245
98,0.028977103531360626,-0.14568142592906952
99,0.31222933530807495,0.2608141601085663
100,0.313271164894104,0.24995583295822144
101,0.17225421965122223,0.08535713702440262
102,0.12655676901340485,0.06858163326978683
103,0.4628570079803467,0.1275755763053894
104,0.3390429615974426,0.1288212239742279
105,-0.21883314847946167,-0.11873853206634521
106,-0.14240604639053345,-0.06933169066905975
107,-0.09266723692417145,0.09378797560930252
108,-0.11643111705780029,-0.019700251519680023
109,-0.0633494108915329,0.016903303563594818
110,0.10383319854736328,0.1626162827014923
111,0.23974525928497314,0.25868460536003113
112,0.10780425369739532,0.14361315965652466
113,0.07444646954536438,0.07088763266801834
114,0.005167890340089798,-0.0844336450099945
115,0.2176121175289154,0.31581172347068787
116,0.1323813796043396,0.19763508439064026
117,0.25144675374031067,0.03789088875055313
118,0.1996675431728363,-0.10114623606204987
119,0.06706736236810684,-0.23493993282318115
120,-0.09942585229873657,-0.20197618007659912
121,0.11198410391807556,-0.12527218461036682
122,0.09254071116447449,-0.05617954581975937
123,-0.009759023785591125,0.15455010533332825
124,-0.10001814365386963,0.025952942669391632
125,0.03807938098907471,0.11361769586801529
126,-0.3137523829936981,-0.006644934415817261
127,-0.12419195473194122,0.13705062866210938
128,-0.07916614413261414,0.03885110467672348
129,-0.009999096393585205,-0.06662723422050476
130,-0.04613330960273743,0.1003604307770729
131,-0.11689518392086029,0.06766446679830551
132,-0.052762821316719055,-0.12559860944747925
133,-0.29431527853012085,-0.19119888544082642
134,-0.4721950888633728,-0.2925208806991577
135,-0.1817118227481842,-0.08861871808767319
136,-0.23406068980693817,-0.05299624800682068
137,-0.32634803652763367,-0.037346310913562775
138,-0.16307498514652252,-0.001647941768169403
139,-0.07420675456523895,-0.01913399249315262
140,-0.024154193699359894,-0.14598003029823303
141,-0.008824333548545837,-0.1512230932712555
142,0.6024020910263062,-0.07702665030956268
143,0.5598024725914001,-0.1621202528476715
144,0.1549226939678192,0.2562847435474396
145,0.17962315678596497,0.22392216324806213
146,0.27702927589416504,0.17209970951080322
147,0.5711336731910706,0.198886901140213
148,0.04461479187011719,-0.2473733127117157
149,0.023580357432365417,-0.28787627816200256
150,0.035107508301734924,-0.24861890077590942
151,-0.03589315712451935,-0.22986412048339844
152,0.04253573715686798,-0.26908525824546814
153,-0.15729333460330963,-0.04919474571943283
154,-0.13394823670387268,-0.13439181447029114
155,-0.15876665711402893,-0.14421647787094116
156,-0.07169334590435028,-0.16214686632156372
157,-0.12395618110895157,-0.20108503103256226
158,-0.12766534090042114,-0.21753785014152527
159,-0.15820494294166565,-0.1292768120765686
160,-0.07991702109575272,-0.16760675609111786
161,-0.005062945187091827,-0.08841826766729355
162,0.3597407341003418,0.21167495846748352
163,0.42822450399398804,0.1435958445072174
164,0.07474420964717865,-0.13745765388011932
165,-0.005464807152748108,-0.27304816246032715
166,0.042958155274391174,-0.23574352264404297
167,-0.3715766370296478,-0.2360903024673462
168,-0.37916693091392517,-0.2040073275566101
169,-0.3821467161178589,-0.18297895789146423
170,-0.19689400494098663,-0.20278194546699524
171,-0.2148454487323761,-0.11622662842273712
172,-0.15118452906608582,-0.23510482907295227
173,0.21047770977020264,-0.16171327233314514
174,0.11466199159622192,-0.24388611316680908
175,0.11515027284622192,-0.1952424794435501
176,0.15328112244606018,-0.11044739931821823
177,0.11767959594726562,-0.23791629076004028
178,-0.28563058376312256,-0.2077704221010208
179,-0.2156071662902832,-0.19863882660865784
180,0.2562258839607239,-0.0759994387626648
181,-0.15511880815029144,0.04107200354337692
182,-0.1526632159948349,0.11178506165742874
183,0.16194236278533936,0.10699563473463058
184,0.24231749773025513,-0.4097733497619629
185,-0.03547212481498718,-0.052612386643886566
186,0.0331992506980896,-0.15084049105644226
187,-0.007217980921268463,-0.14577272534370422
188,0.04319172352552414,-0.12998828291893005
189,0.1460607498884201,-0.049944065511226654
190,0.23614352941513062,-0.03604847565293312
191,0.6708154678344727,0.5995365381240845
192,0.781914234161377,0.49396851658821106
193,0.6320706009864807,0.531238317489624
194,0.5594942569732666,0.34682387113571167
195,0.27469244599342346,0.321739137172699
196,0.2809828519821167,0.1204652264714241
197,0.0051817819476127625,-0.16026151180267334
198,-0.00040371716022491455,-0.025267891585826874
199,0.11387322843074799,0.1471712589263916
200,0.18186283111572266,0.09139195829629898
201,-0.009056463837623596,-0.11348588764667511
202,-0.09965868294239044,0.32430335879325867
203,-0.1865779459476471,0.14258480072021484
204,-0.1576225459575653,-0.23270800709724426
205,-0.4046224355697632,0.06636778265237808
206,0.19238004088401794,0.12477252632379532
207,0.012359514832496643,-0.09401348233222961
208,0.08061417937278748,0.10276741534471512
209,-0.07276982069015503,0.007646523416042328
210,0.010190218687057495,-0.08512130379676819
211,-0.15549437701702118,-0.05276547372341156
212,-0.09073275327682495,-0.0005689114332199097
213,-0.24150753021240234,-0.3381619453430176
214,-0.30356624722480774,-0.4205916225910187
215,-0.3795815706253052,-0.4943059980869293
216,-0.40870946645736694,-0.4667331874370575
217,-0.29832953214645386,-0.3514983355998993
218,-0.44013530015945435,-0.4598402678966522
219,-0.4300055503845215,-0.3689576983451843
220,-0.4357128441333771,-0.38737598061561584
221,-0.3969982862472534,-0.3240107297897339
222,-0.3714931607246399,-0.20850220322608948
223,-0.22272977232933044,-0.22636455297470093
224,-0.29182136058807373,-0.322920560836792
225,-0.3087345361709595,-0.23405441641807556
226,-0.04142557084560394,-0.015556000173091888
227,0.07791753113269806,0.11028482764959335
228,-0.23846913874149323,0.06081701070070267
229,-0.04648641496896744,0.06327670067548752
230,0.5117636919021606,0.19496405124664307
231,-0.11400341987609863,0.1277657449245453
232,-0.28715530037879944,0.1964985728263855
233,-0.0023354068398475647,-0.028119005262851715
234,-0.052747584879398346,-0.23261600732803345
235,-0.015381217002868652,0.2450111210346222
236,-0.0066461265087127686,0.17066094279289246
237,0.0228290855884552,0.3085522949695587
238,0.06458915024995804,0.10897136479616165
239,0.010510332882404327,0.22752079367637634
240,-0.11425550282001495,-0.21146723628044128
241,0.09092983603477478,-0.328812837600708
242,-0.09175035357475281,0.19390827417373657
243,-0.07985158264636993,0.20328575372695923
244,-0.2707050144672394,0.1602732241153717
245,-0.11033668369054794,0.09014248102903366
246,0.4816187024116516,0.1811942756175995
247,-0.16832807660102844,-0.08023066818714142
248,-0.22826629877090454,-0.08244520425796509
249,-0.2652624249458313,-0.002412848174571991
250,-0.3140837550163269,-0.00525328516960144
251,-0.08558020740747452,-0.0738532766699791
252,0.01611316204071045,-0.15130853652954102
253,0.010541640222072601,-0.14542092382907867
254,0.03247830271720886,-0.17945629358291626
255,0.031804636120796204,-0.14207340776920319
256,0.010543212294578552,-0.1537797451019287
257,-0.008745282888412476,-0.11924915015697479
258,-0.0123395174741745,0.07528883963823318
259,-0.3698135316371918,-0.28851965069770813
260,-0.46912699937820435,-0.27377209067344666
261,-0.5005074739456177,-0.28955379128456116
262,-0.42241641879081726,-0.2826336622238159
263,-0.3058362901210785,-0.27583664655685425
264,-0.19226333498954773,-0.20574364066123962
265,-0.20877254009246826,-0.2035515010356903
266,-0.1858924925327301,-0.18689382076263428
267,-0.3471904397010803,-0.3066457211971283
268,-0.11218275129795074,-0.13904960453510284
269,-0.22247980535030365,-0.20785367488861084
270,-0.21193084120750427,-0.18855291604995728
271,-0.19468742609024048,-0.2228829264640808
272,-0.22148233652114868,-0.1524944305419922
273,-0.14296022057533264,-0.23104509711265564
274,-0.23843109607696533,-0.22467344999313354
275,-0.1965351402759552,-0.26832810044288635
276,0.029978305101394653,-0.28500768542289734
277,-0.2263478934764862,-0.11557818204164505
278,-0.27339744567871094,-0.15647733211517334
279,-0.29514551162719727,-0.1464688777923584
280,-0.25689563155174255,-0.1707930862903595
281,-0.3519829511642456,-0.14006450772285461
282,-0.2090846598148346,-0.11150319129228592
283,-0.20559465885162354,-0.19123727083206177
284,-0.23263093829154968,-0.19339776039123535
285,-0.23628750443458557,-0.2051372528076172
