frame,arousal,valence
0,-0.29186514019966125,-0.3059524893760681
1,-0.4481394588947296,-0.22898706793785095
2,-0.4323190450668335,-0.2730235457420349
3,-0.32842618227005005,-0.2851460576057434
4,-0.26911458373069763,-0.193805992603302
5,-0.2473217099905014,-0.15442213416099548
6,-0.45789802074432373,-0.2555966377258301
7,-0.4276271462440491,-0.23721462488174438
8,-0.3190431296825409,-0.22747483849525452
9,-0.3132314682006836,-0.19031569361686707
10,-0.2171129584312439,-0.13360315561294556
11,-0.4256303310394287,-0.23502907156944275
12,-0.5034696459770203,-0.2503933906555176
13,-0.418133020401001,-0.2478628158569336
14,-0.4990384876728058,-0.24496528506278992
15,-0.4652816653251648,-0.25156325101852417
16,-0.4685513377189636,-0.249303936958313
17,-0.5139280557632446,-0.2225397229194641
18,-0.5363482236862183,-0.23383012413978577
19,-0.4937780797481537,-0.21845507621765137
20,-0.44917184114456177,-0.23895004391670227
21,-0.5683809518814087,-0.25411492586135864
22,-0.24788588285446167,-0.1421397626399994
23,-0.3405305743217468,-0.2113889455795288
24,-0.38665667176246643,-0.26559391617774963
25,-0.41368964314460754,-0.2505103647708893
26,-0.3441770076751709,-0.26060622930526733
27,-0.33737191557884216,-0.2706514298915863
28,-0.30284661054611206,-0.28755176067352295
29,-0.3428453207015991,-0.2865865230560303
30,-0.3655413091182709,-0.26750198006629944
31,-0.3758241534233093,-0.2872990667819977
32,-0.4615355134010315,-0.2702668309211731
33,-0.481336385011673,-0.25840312242507935
34,-0.38798263669013977,-0.2613339424133301
35,-0.48834559321403503,-0.26169276237487793
36,-0.3301328420639038,-0.2978217303752899
37,-0.3375961184501648,-0.26044556498527527
38,-0.3347816467285156,-0.24808242917060852
39,-0.44332045316696167,-0.2761468291282654
40,-0.4453958570957184,-0.2510778307914734
41,-0.47986364364624023,-0.25510865449905396
42,-0.4499031901359558,-0.2562119960784912
43,-0.46537575125694275,-0.26840612292289734
44,-0.4825737476348877,-0.2606995701789856
45,-0.5377610921859741,-0.21989211440086365
46,-0.40238046646118164,-0.24024486541748047
47,-0.35006874799728394,-0.22593644261360168
48,-0.36508047580718994,-0.1869339942932129
49,-0.32925042510032654,-0.20373690128326416
50,-0.3296191990375519,-0.24403133988380432
51,-0.33039671182632446,-0.2777487635612488
52,-0.2518099844455719,-0.26846379041671753
53,-0.3267340064048767,-0.20914894342422485
54,-0.3367495834827423,-0.22014880180358887
55,-0.20898215472698212,-0.2302335798740387
56,-0.2807370722293854,-0.265389621257782
57,-0.18755601346492767,-0.26996490359306335
58,-0.1947460174560547,-0.25176921486854553
59,-0.2803524434566498,-0.22162511944770813
60,-0.23124371469020844,-0.23173010349273682
61,-0.05075940117239952,-0.19335657358169556
62,-0.0937192440032959,-0.23631486296653748
63,-0.20053932070732117,-0.3012179732322693
64,-0.13628721237182617,-0.33008190989494324
65,0.06469240039587021,-0.3421608805656433
66,0.08370205760002136,-0.3745504915714264
67,-0.01567615568637848,-0.3931446373462677
68,0.047618426382541656,-0.3241250813007355
69,0.015032917261123657,-0.11460501700639725
70,-0.2344445288181305,-0.3207552134990692
71,-0.2302159070968628,-0.40548673272132874
72,-0.2988811135292053,-0.3414387106895447
73,-0.12196314334869385,-0.38032588362693787
74,-0.11314214020967484,-0.3599591553211212
75,-0.10625460743904114,-0.37856990098953247
76,-0.13891483843326569,-0.34995028376579285
77,-0.08081936836242676,-0.41855600476264954
78,-0.08475383371114731,-0.3984111249446869
79,-0.042391128838062286,-0.40229955315589905
80,-0.060971081256866455,-0.37475237250328064
81,-0.09183106571435928,-0.38234472274780273
82,-0.0762699544429779,-0.3645194172859192
83,-0.13686420023441315,-0.36382994055747986
84,-0.17390355467796326,-0.38957998156547546
85,-0.1425459384918213,-0.42376708984375
86,-0.3163323998451233,-0.40796005725860596
87,-0.30406996607780457,-0.3731570243835449
88,-0.2571803331375122,-0.3785591423511505
89,-0.16914382576942444,-0.4225054681301117
90,-0.23515334725379944,-0.3793516755104065
91,-0.31255483627319336,-0.32425788044929504
92,-0.3541150689125061,-0.3044370710849762
93,-0.29974785447120667,-0.30654633045196533
94,-0.33272770047187805,-0.30177968740463257
95,-0.2706204056739807,-0.31838178634643555
96,-0.3028733730316162,-0.3228360712528229
97,-0.28966376185417175,-0.31716108322143555
98,-0.1874551773071289,-0.34418952465057373
99,-0.18547259271144867,-0.3421182930469513
100,-0.17272517085075378,-0.3429952561855316
101,-0.1779579520225525,-0.35994502902030945
102,-0.24161410331726074,-0.3347066044807434
